barcode,in_tissue,array_row,array_col,pxl_row_in_fullres,pxl_col_in_fullres
15um-021-048,1,21,48,833,1913
15um-021-049,1,21,49,833,1953
15um-021-050,1,21,50,833,1993
15um-021-051,1,21,51,833,2033
15um-021-052,1,21,52,833,2073
15um-021-053,1,21,53,833,2113
15um-021-054,1,21,54,833,2153
15um-021-055,1,21,55,833,2193
15um-021-056,1,21,56,833,2233
15um-021-057,1,21,57,833,2273
15um-021-058,1,21,58,833,2313
15um-021-059,1,21,59,833,2353
15um-021-060,1,21,60,833,2393
15um-021-061,1,21,61,833,2433
15um-021-062,1,21,62,833,2473
15um-021-063,1,21,63,833,2513
15um-021-064,1,21,64,833,2553
15um-021-065,1,21,65,833,2593
15um-021-066,1,21,66,833,2633
15um-021-067,1,21,67,833,2673
15um-021-068,1,21,68,833,2713
15um-021-069,1,21,69,833,2753
15um-021-070,1,21,70,833,2793
15um-021-071,1,21,71,833,2833
15um-021-072,1,21,72,833,2873
15um-021-073,1,21,73,833,2913
15um-021-074,1,21,74,833,2953
15um-021-075,1,21,75,833,2993
15um-021-076,1,21,76,833,3033
15um-021-077,1,21,77,833,3073
15um-021-078,1,21,78,833,3113
15um-021-079,1,21,79,833,3153
15um-021-080,1,21,80,833,3193
15um-021-081,1,21,81,833,3233
15um-021-082,1,21,82,833,3273
15um-021-083,1,21,83,833,3313
15um-021-084,1,21,84,833,3353
15um-021-085,1,21,85,833,3393
15um-021-086,1,21,86,833,3433
15um-021-087,1,21,87,833,3473
15um-021-088,1,21,88,833,3513
15um-021-089,1,21,89,833,3553
15um-021-090,1,21,90,833,3593
15um-021-091,1,21,91,833,3633
15um-021-092,1,21,92,833,3673
15um-021-093,1,21,93,833,3713
15um-021-094,1,21,94,833,3753
15um-021-095,1,21,95,833,3793
15um-021-096,1,21,96,833,3833
15um-022-001,1,22,1,873,33
15um-022-002,1,22,2,873,73
15um-022-003,1,22,3,873,113
15um-022-004,1,22,4,873,153
15um-022-005,1,22,5,873,193
15um-022-006,1,22,6,873,233
15um-022-007,1,22,7,873,273
15um-022-008,1,22,8,873,313
15um-022-009,1,22,9,873,353
15um-022-010,1,22,10,873,393
15um-022-011,1,22,11,873,433
15um-022-012,1,22,12,873,473
15um-022-013,1,22,13,873,513
15um-022-014,1,22,14,873,553
15um-022-015,1,22,15,873,593
15um-022-016,1,22,16,873,633
15um-022-017,1,22,17,873,673
15um-022-018,1,22,18,873,713
15um-022-019,1,22,19,873,753
15um-022-020,1,22,20,873,793
15um-022-021,1,22,21,873,833
15um-022-022,1,22,22,873,873
15um-022-023,1,22,23,873,913
15um-022-024,1,22,24,873,953
15um-022-025,1,22,25,873,993
15um-022-026,1,22,26,873,1033
15um-022-027,1,22,27,873,1073
15um-022-028,1,22,28,873,1113
15um-022-029,1,22,29,873,1153
15um-022-030,1,22,30,873,1193
15um-022-031,1,22,31,873,1233
15um-022-032,1,22,32,873,1273
15um-022-033,1,22,33,873,1313
15um-022-034,1,22,34,873,1353
15um-022-035,1,22,35,873,1393
15um-022-036,1,22,36,873,1433
15um-022-037,1,22,37,873,1473
15um-022-038,1,22,38,873,1513
15um-022-039,1,22,39,873,1553
15um-022-040,1,22,40,873,1593
15um-022-041,1,22,41,873,1633
15um-022-042,1,22,42,873,1673
15um-022-043,1,22,43,873,1713
15um-022-044,1,22,44,873,1753
15um-022-045,1,22,45,873,1793
15um-022-046,1,22,46,873,1833
15um-022-047,1,22,47,873,1873
15um-022-048,1,22,48,873,1913
15um-022-049,1,22,49,873,1953
15um-022-050,1,22,50,873,1993
15um-022-051,1,22,51,873,2033
15um-022-052,1,22,52,873,2073
15um-022-053,1,22,53,873,2113
15um-022-054,1,22,54,873,2153
15um-022-055,1,22,55,873,2193
15um-022-056,1,22,56,873,2233
15um-022-057,1,22,57,873,2273
15um-022-058,1,22,58,873,2313
15um-022-059,1,22,59,873,2353
15um-022-060,1,22,60,873,2393
15um-022-061,1,22,61,873,2433
15um-022-062,1,22,62,873,2473
15um-022-063,1,22,63,873,2513
15um-022-064,1,22,64,873,2553
15um-022-065,1,22,65,873,2593
15um-022-066,1,22,66,873,2633
15um-022-067,1,22,67,873,2673
15um-022-068,1,22,68,873,2713
15um-022-069,1,22,69,873,2753
15um-022-070,1,22,70,873,2793
15um-022-071,1,22,71,873,2833
15um-022-072,1,22,72,873,2873
15um-022-073,1,22,73,873,2913
15um-022-074,1,22,74,873,2953
15um-022-075,1,22,75,873,2993
15um-022-076,1,22,76,873,3033
15um-022-077,1,22,77,873,3073
15um-022-078,1,22,78,873,3113
15um-022-079,1,22,79,873,3153
15um-022-080,1,22,80,873,3193
15um-022-081,1,22,81,873,3233
15um-022-082,1,22,82,873,3273
15um-022-083,1,22,83,873,3313
15um-022-084,1,22,84,873,3353
15um-022-085,1,22,85,873,3393
15um-022-086,1,22,86,873,3433
15um-022-087,1,22,87,873,3473
15um-022-088,1,22,88,873,3513
15um-022-089,1,22,89,873,3553
15um-022-090,1,22,90,873,3593
15um-022-091,1,22,91,873,3633
15um-022-092,1,22,92,873,3673
15um-022-093,1,22,93,873,3713
15um-022-094,1,22,94,873,3753
15um-022-095,1,22,95,873,3793
15um-022-096,1,22,96,873,3833
15um-023-001,1,23,1,913,33
15um-023-002,1,23,2,913,73
15um-023-003,1,23,3,913,113
15um-023-004,1,23,4,913,153
15um-023-005,1,23,5,913,193
15um-023-006,1,23,6,913,233
15um-023-007,1,23,7,913,273
15um-023-008,1,23,8,913,313
15um-023-009,1,23,9,913,353
15um-023-010,1,23,10,913,393
15um-023-011,1,23,11,913,433
15um-023-012,1,23,12,913,473
15um-023-013,1,23,13,913,513
15um-023-014,1,23,14,913,553
15um-023-015,1,23,15,913,593
15um-023-016,1,23,16,913,633
15um-023-017,1,23,17,913,673
15um-023-018,1,23,18,913,713
15um-023-019,1,23,19,913,753
15um-023-020,1,23,20,913,793
15um-023-021,1,23,21,913,833
15um-023-022,1,23,22,913,873
15um-023-023,1,23,23,913,913
15um-023-024,1,23,24,913,953
15um-023-025,1,23,25,913,993
15um-023-026,1,23,26,913,1033
15um-023-027,1,23,27,913,1073
15um-023-028,1,23,28,913,1113
15um-023-029,1,23,29,913,1153
15um-023-030,1,23,30,913,1193
15um-023-031,1,23,31,913,1233
15um-023-032,1,23,32,913,1273
15um-023-033,1,23,33,913,1313
15um-023-034,1,23,34,913,1353
15um-023-035,1,23,35,913,1393
15um-023-036,1,23,36,913,1433
15um-023-037,1,23,37,913,1473
15um-023-038,1,23,38,913,1513
15um-023-039,1,23,39,913,1553
15um-023-040,1,23,40,913,1593
15um-023-041,1,23,41,913,1633
15um-023-042,1,23,42,913,1673
15um-023-043,1,23,43,913,1713
15um-023-044,1,23,44,913,1753
15um-023-045,1,23,45,913,1793
15um-023-046,1,23,46,913,1833
15um-023-047,1,23,47,913,1873
15um-023-048,1,23,48,913,1913
15um-023-049,1,23,49,913,1953
15um-023-050,1,23,50,913,1993
15um-023-051,1,23,51,913,2033
15um-023-052,1,23,52,913,2073
15um-023-053,1,23,53,913,2113
15um-023-054,1,23,54,913,2153
15um-023-055,1,23,55,913,2193
15um-023-056,1,23,56,913,2233
15um-023-057,1,23,57,913,2273
15um-023-058,1,23,58,913,2313
15um-023-059,1,23,59,913,2353
15um-023-060,1,23,60,913,2393
15um-023-061,1,23,61,913,2433
15um-023-062,1,23,62,913,2473
15um-023-063,1,23,63,913,2513
15um-023-064,1,23,64,913,2553
15um-023-065,1,23,65,913,2593
15um-023-066,1,23,66,913,2633
15um-023-067,1,23,67,913,2673
15um-023-068,1,23,68,913,2713
15um-023-069,1,23,69,913,2753
15um-023-070,1,23,70,913,2793
15um-023-071,1,23,71,913,2833
15um-023-072,1,23,72,913,2873
15um-023-073,1,23,73,913,2913
15um-023-074,1,23,74,913,2953
15um-023-075,1,23,75,913,2993
15um-023-076,1,23,76,913,3033
15um-023-077,1,23,77,913,3073
15um-023-078,1,23,78,913,3113
15um-023-079,1,23,79,913,3153
15um-023-080,1,23,80,913,3193
15um-023-081,1,23,81,913,3233
15um-023-082,1,23,82,913,3273
15um-023-083,1,23,83,913,3313
15um-023-084,1,23,84,913,3353
15um-023-085,1,23,85,913,3393
15um-023-086,1,23,86,913,3433
15um-023-087,1,23,87,913,3473
15um-023-088,1,23,88,913,3513
15um-023-089,1,23,89,913,3553
15um-023-090,1,23,90,913,3593
15um-023-091,1,23,91,913,3633
15um-023-092,1,23,92,913,3673
15um-023-093,1,23,93,913,3713
15um-023-094,1,23,94,913,3753
15um-023-095,1,23,95,913,3793
15um-023-096,1,23,96,913,3833
15um-024-001,1,24,1,953,33
15um-024-002,1,24,2,953,73
15um-024-003,1,24,3,953,113
15um-024-004,1,24,4,953,153
15um-024-005,1,24,5,953,193
15um-024-006,1,24,6,953,233
15um-024-007,1,24,7,953,273
15um-024-008,1,24,8,953,313
15um-024-009,1,24,9,953,353
15um-024-010,1,24,10,953,393
15um-024-011,1,24,11,953,433
15um-024-012,1,24,12,953,473
15um-024-013,1,24,13,953,513
15um-024-014,1,24,14,953,553
15um-024-015,1,24,15,953,593
15um-024-016,1,24,16,953,633
15um-024-017,1,24,17,953,673
15um-024-018,1,24,18,953,713
15um-024-019,1,24,19,953,753
15um-024-020,1,24,20,953,793
15um-024-021,1,24,21,953,833
15um-024-022,1,24,22,953,873
15um-024-023,1,24,23,953,913
15um-024-024,1,24,24,953,953
15um-024-025,1,24,25,953,993
15um-024-026,1,24,26,953,1033
15um-024-027,1,24,27,953,1073
15um-024-028,1,24,28,953,1113
15um-024-029,1,24,29,953,1153
15um-024-030,1,24,30,953,1193
15um-024-031,1,24,31,953,1233
15um-024-032,1,24,32,953,1273
15um-024-033,1,24,33,953,1313
15um-024-034,1,24,34,953,1353
15um-024-035,1,24,35,953,1393
15um-024-036,1,24,36,953,1433
15um-024-037,1,24,37,953,1473
15um-024-038,1,24,38,953,1513
15um-024-039,1,24,39,953,1553
15um-024-040,1,24,40,953,1593
15um-024-041,1,24,41,953,1633
15um-024-042,1,24,42,953,1673
15um-024-043,1,24,43,953,1713
15um-024-044,1,24,44,953,1753
15um-024-045,1,24,45,953,1793
15um-024-046,1,24,46,953,1833
15um-024-047,1,24,47,953,1873
15um-024-048,1,24,48,953,1913
15um-024-049,1,24,49,953,1953
15um-024-050,1,24,50,953,1993
15um-024-051,1,24,51,953,2033
15um-024-052,1,24,52,953,2073
15um-024-053,1,24,53,953,2113
15um-024-054,1,24,54,953,2153
15um-024-055,1,24,55,953,2193
15um-024-056,1,24,56,953,2233
15um-024-057,1,24,57,953,2273
15um-024-058,1,24,58,953,2313
15um-024-059,1,24,59,953,2353
15um-024-060,1,24,60,953,2393
15um-024-061,1,24,61,953,2433
15um-024-062,1,24,62,953,2473
15um-024-063,1,24,63,953,2513
15um-024-064,1,24,64,953,2553
15um-024-065,1,24,65,953,2593
15um-024-066,1,24,66,953,2633
15um-024-067,1,24,67,953,2673
15um-024-068,1,24,68,953,2713
15um-024-069,1,24,69,953,2753
15um-024-070,1,24,70,953,2793
15um-024-071,1,24,71,953,2833
15um-024-072,1,24,72,953,2873
15um-024-073,1,24,73,953,2913
15um-024-074,1,24,74,953,2953
15um-024-075,1,24,75,953,2993
15um-024-076,1,24,76,953,3033
15um-024-077,1,24,77,953,3073
15um-024-078,1,24,78,953,3113
15um-024-079,1,24,79,953,3153
15um-024-080,1,24,80,953,3193
15um-024-081,1,24,81,953,3233
15um-024-082,1,24,82,953,3273
15um-024-083,1,24,83,953,3313
15um-024-084,1,24,84,953,3353
15um-024-085,1,24,85,953,3393
15um-024-086,1,24,86,953,3433
15um-024-087,1,24,87,953,3473
15um-024-088,1,24,88,953,3513
15um-024-089,1,24,89,953,3553
15um-024-090,1,24,90,953,3593
15um-024-091,1,24,91,953,3633
15um-024-092,1,24,92,953,3673
15um-024-093,1,24,93,953,3713
15um-024-094,1,24,94,953,3753
15um-024-095,1,24,95,953,3793
15um-024-096,1,24,96,953,3833
15um-025-001,1,25,1,993,33
15um-025-002,1,25,2,993,73
15um-025-003,1,25,3,993,113
15um-025-004,1,25,4,993,153
15um-025-005,1,25,5,993,193
15um-025-006,1,25,6,993,233
15um-025-007,1,25,7,993,273
15um-025-008,1,25,8,993,313
15um-025-009,1,25,9,993,353
15um-025-010,1,25,10,993,393
15um-025-011,1,25,11,993,433
15um-025-012,1,25,12,993,473
15um-025-013,1,25,13,993,513
15um-025-014,1,25,14,993,553
15um-025-015,1,25,15,993,593
15um-025-016,1,25,16,993,633
15um-025-017,1,25,17,993,673
15um-025-018,1,25,18,993,713
15um-025-019,1,25,19,993,753
15um-025-020,1,25,20,993,793
15um-025-021,1,25,21,993,833
15um-025-022,1,25,22,993,873
15um-025-023,1,25,23,993,913
15um-025-024,1,25,24,993,953
15um-025-025,1,25,25,993,993
15um-025-026,1,25,26,993,1033
15um-025-027,1,25,27,993,1073
15um-025-028,1,25,28,993,1113
15um-025-029,1,25,29,993,1153
15um-025-030,1,25,30,993,1193
15um-025-031,1,25,31,993,1233
15um-025-032,1,25,32,993,1273
15um-025-033,1,25,33,993,1313
15um-025-034,1,25,34,993,1353
15um-025-035,1,25,35,993,1393
15um-025-036,1,25,36,993,1433
15um-025-037,1,25,37,993,1473
15um-025-038,1,25,38,993,1513
15um-025-039,1,25,39,993,1553
15um-025-040,1,25,40,993,1593
15um-025-041,1,25,41,993,1633
15um-025-042,1,25,42,993,1673
15um-025-043,1,25,43,993,1713
15um-025-044,1,25,44,993,1753
15um-025-045,1,25,45,993,1793
15um-025-046,1,25,46,993,1833
15um-025-047,1,25,47,993,1873
15um-025-048,1,25,48,993,1913
15um-025-049,1,25,49,993,1953
15um-025-050,1,25,50,993,1993
15um-025-051,1,25,51,993,2033
15um-025-052,1,25,52,993,2073
15um-025-053,1,25,53,993,2113
15um-025-054,1,25,54,993,2153
15um-025-055,1,25,55,993,2193
15um-025-056,1,25,56,993,2233
15um-025-057,1,25,57,993,2273
15um-025-058,1,25,58,993,2313
15um-025-059,1,25,59,993,2353
15um-025-060,1,25,60,993,2393
15um-025-061,1,25,61,993,2433
15um-025-062,1,25,62,993,2473
15um-025-063,1,25,63,993,2513
15um-025-064,1,25,64,993,2553
15um-025-065,1,25,65,993,2593
15um-025-066,1,25,66,993,2633
15um-025-067,1,25,67,993,2673
15um-025-068,1,25,68,993,2713
15um-025-069,1,25,69,993,2753
15um-025-070,1,25,70,993,2793
15um-025-071,1,25,71,993,2833
15um-025-072,1,25,72,993,2873
15um-025-073,1,25,73,993,2913
15um-025-074,1,25,74,993,2953
15um-025-075,1,25,75,993,2993
15um-025-076,1,25,76,993,3033
15um-025-077,1,25,77,993,3073
15um-025-078,1,25,78,993,3113
15um-025-079,1,25,79,993,3153
15um-025-080,1,25,80,993,3193
15um-025-081,1,25,81,993,3233
15um-025-082,1,25,82,993,3273
15um-025-083,1,25,83,993,3313
15um-025-084,1,25,84,993,3353
15um-025-085,1,25,85,993,3393
15um-025-086,1,25,86,993,3433
15um-025-087,1,25,87,993,3473
15um-025-088,1,25,88,993,3513
15um-025-089,1,25,89,993,3553
15um-025-090,1,25,90,993,3593
15um-025-091,1,25,91,993,3633
15um-025-092,1,25,92,993,3673
15um-025-093,1,25,93,993,3713
15um-025-094,1,25,94,993,3753
15um-025-095,1,25,95,993,3793
15um-025-096,1,25,96,993,3833
15um-026-001,1,26,1,1033,33
15um-026-002,1,26,2,1033,73
15um-026-003,1,26,3,1033,113
15um-026-004,1,26,4,1033,153
15um-026-005,1,26,5,1033,193
15um-026-006,1,26,6,1033,233
15um-026-007,1,26,7,1033,273
15um-026-008,1,26,8,1033,313
15um-026-009,1,26,9,1033,353
15um-026-010,1,26,10,1033,393
15um-026-011,1,26,11,1033,433
15um-026-012,1,26,12,1033,473
15um-026-013,1,26,13,1033,513
15um-026-014,1,26,14,1033,553
15um-026-015,1,26,15,1033,593
15um-026-016,1,26,16,1033,633
15um-026-017,1,26,17,1033,673
15um-026-018,1,26,18,1033,713
15um-026-019,1,26,19,1033,753
15um-026-020,1,26,20,1033,793
15um-026-021,1,26,21,1033,833
15um-026-022,1,26,22,1033,873
15um-026-023,1,26,23,1033,913
15um-026-024,1,26,24,1033,953
15um-026-025,1,26,25,1033,993
15um-026-026,1,26,26,1033,1033
15um-026-027,1,26,27,1033,1073
15um-026-028,1,26,28,1033,1113
15um-026-029,1,26,29,1033,1153
15um-026-030,1,26,30,1033,1193
15um-026-031,1,26,31,1033,1233
15um-026-032,1,26,32,1033,1273
15um-026-033,1,26,33,1033,1313
15um-026-034,1,26,34,1033,1353
15um-026-035,1,26,35,1033,1393
15um-026-036,1,26,36,1033,1433
15um-026-037,1,26,37,1033,1473
15um-026-038,1,26,38,1033,1513
15um-026-039,1,26,39,1033,1553
15um-026-040,1,26,40,1033,1593
15um-026-041,1,26,41,1033,1633
15um-026-042,1,26,42,1033,1673
15um-026-043,1,26,43,1033,1713
15um-026-044,1,26,44,1033,1753
15um-026-045,1,26,45,1033,1793
15um-026-046,1,26,46,1033,1833
15um-026-047,1,26,47,1033,1873
15um-026-048,1,26,48,1033,1913
15um-026-049,1,26,49,1033,1953
15um-026-050,1,26,50,1033,1993
15um-026-051,1,26,51,1033,2033
15um-026-052,1,26,52,1033,2073
15um-026-053,1,26,53,1033,2113
15um-026-054,1,26,54,1033,2153
15um-026-055,1,26,55,1033,2193
15um-026-056,1,26,56,1033,2233
15um-026-057,1,26,57,1033,2273
15um-026-058,1,26,58,1033,2313
15um-026-059,1,26,59,1033,2353
15um-026-060,1,26,60,1033,2393
15um-026-061,1,26,61,1033,2433
15um-026-062,1,26,62,1033,2473
15um-026-063,1,26,63,1033,2513
15um-026-064,1,26,64,1033,2553
15um-026-065,1,26,65,1033,2593
15um-026-066,1,26,66,1033,2633
15um-026-067,1,26,67,1033,2673
15um-026-068,1,26,68,1033,2713
15um-026-069,1,26,69,1033,2753
15um-026-070,1,26,70,1033,2793
15um-026-071,1,26,71,1033,2833
15um-026-072,1,26,72,1033,2873
15um-026-073,1,26,73,1033,2913
15um-026-074,1,26,74,1033,2953
15um-026-075,1,26,75,1033,2993
15um-026-076,1,26,76,1033,3033
15um-026-077,1,26,77,1033,3073
15um-026-078,1,26,78,1033,3113
15um-026-079,1,26,79,1033,3153
15um-026-080,1,26,80,1033,3193
15um-026-081,1,26,81,1033,3233
15um-026-082,1,26,82,1033,3273
15um-026-083,1,26,83,1033,3313
15um-026-084,1,26,84,1033,3353
15um-026-085,1,26,85,1033,3393
15um-026-086,1,26,86,1033,3433
15um-026-087,1,26,87,1033,3473
15um-026-088,1,26,88,1033,3513
15um-026-089,1,26,89,1033,3553
15um-026-090,1,26,90,1033,3593
15um-026-091,1,26,91,1033,3633
15um-026-092,1,26,92,1033,3673
15um-026-093,1,26,93,1033,3713
15um-026-094,1,26,94,1033,3753
15um-026-095,1,26,95,1033,3793
15um-026-096,1,26,96,1033,3833
15um-027-001,1,27,1,1073,33
15um-027-002,1,27,2,1073,73
15um-027-003,1,27,3,1073,113
15um-027-004,1,27,4,1073,153
15um-027-005,1,27,5,1073,193
15um-027-006,1,27,6,1073,233
15um-027-007,1,27,7,1073,273
15um-027-008,1,27,8,1073,313
15um-027-009,1,27,9,1073,353
15um-027-010,1,27,10,1073,393
15um-027-011,1,27,11,1073,433
15um-027-012,1,27,12,1073,473
15um-027-013,1,27,13,1073,513
15um-027-014,1,27,14,1073,553
15um-027-015,1,27,15,1073,593
15um-027-016,1,27,16,1073,633
15um-027-017,1,27,17,1073,673
15um-027-018,1,27,18,1073,713
15um-027-019,1,27,19,1073,753
15um-027-020,1,27,20,1073,793
15um-027-021,1,27,21,1073,833
15um-027-022,1,27,22,1073,873
15um-027-023,1,27,23,1073,913
15um-027-024,1,27,24,1073,953
15um-027-025,1,27,25,1073,993
15um-027-026,1,27,26,1073,1033
15um-027-027,1,27,27,1073,1073
15um-027-028,1,27,28,1073,1113
15um-027-029,1,27,29,1073,1153
15um-027-030,1,27,30,1073,1193
15um-027-031,1,27,31,1073,1233
15um-027-032,1,27,32,1073,1273
15um-027-033,1,27,33,1073,1313
15um-027-034,1,27,34,1073,1353
15um-027-035,1,27,35,1073,1393
15um-027-036,1,27,36,1073,1433
15um-027-037,1,27,37,1073,1473
15um-027-038,1,27,38,1073,1513
15um-027-039,1,27,39,1073,1553
15um-027-040,1,27,40,1073,1593
15um-027-041,1,27,41,1073,1633
15um-027-042,1,27,42,1073,1673
15um-027-043,1,27,43,1073,1713
15um-027-044,1,27,44,1073,1753
15um-027-045,1,27,45,1073,1793
15um-027-046,1,27,46,1073,1833
15um-027-047,1,27,47,1073,1873
15um-027-048,1,27,48,1073,1913
15um-027-049,1,27,49,1073,1953
15um-027-050,1,27,50,1073,1993
15um-027-051,1,27,51,1073,2033
15um-027-052,1,27,52,1073,2073
15um-027-053,1,27,53,1073,2113
15um-027-054,1,27,54,1073,2153
15um-027-055,1,27,55,1073,2193
15um-027-056,1,27,56,1073,2233
15um-027-057,1,27,57,1073,2273
15um-027-058,1,27,58,1073,2313
15um-027-059,1,27,59,1073,2353
15um-027-060,1,27,60,1073,2393
15um-027-061,1,27,61,1073,2433
15um-027-062,1,27,62,1073,2473
15um-027-063,1,27,63,1073,2513
15um-027-064,1,27,64,1073,2553
15um-027-065,1,27,65,1073,2593
15um-027-066,1,27,66,1073,2633
15um-027-067,1,27,67,1073,2673
15um-027-068,1,27,68,1073,2713
15um-027-069,1,27,69,1073,2753
15um-027-070,1,27,70,1073,2793
15um-027-071,1,27,71,1073,2833
15um-027-072,1,27,72,1073,2873
15um-027-073,1,27,73,1073,2913
15um-027-074,1,27,74,1073,2953
15um-027-075,1,27,75,1073,2993
15um-027-076,1,27,76,1073,3033
15um-027-077,1,27,77,1073,3073
15um-027-078,1,27,78,1073,3113
15um-027-079,1,27,79,1073,3153
15um-027-080,1,27,80,1073,3193
15um-027-081,1,27,81,1073,3233
15um-027-082,1,27,82,1073,3273
15um-027-083,1,27,83,1073,3313
15um-027-084,1,27,84,1073,3353
15um-027-085,1,27,85,1073,3393
15um-027-086,1,27,86,1073,3433
15um-027-087,1,27,87,1073,3473
15um-027-088,1,27,88,1073,3513
15um-027-089,1,27,89,1073,3553
15um-027-090,1,27,90,1073,3593
15um-027-091,1,27,91,1073,3633
15um-027-092,1,27,92,1073,3673
15um-027-093,1,27,93,1073,3713
15um-027-094,1,27,94,1073,3753
15um-027-095,1,27,95,1073,3793
15um-027-096,1,27,96,1073,3833
15um-028-001,1,28,1,1113,33
15um-028-002,1,28,2,1113,73
15um-028-003,1,28,3,1113,113
15um-028-004,1,28,4,1113,153
15um-028-005,1,28,5,1113,193
15um-028-006,1,28,6,1113,233
15um-028-007,1,28,7,1113,273
15um-028-008,1,28,8,1113,313
15um-028-009,1,28,9,1113,353
15um-028-010,1,28,10,1113,393
15um-028-011,1,28,11,1113,433
15um-028-012,1,28,12,1113,473
15um-028-013,1,28,13,1113,513
15um-028-014,1,28,14,1113,553
15um-028-015,1,28,15,1113,593
15um-028-016,1,28,16,1113,633
15um-028-017,1,28,17,1113,673
15um-028-018,1,28,18,1113,713
15um-028-019,1,28,19,1113,753
15um-028-020,1,28,20,1113,793
15um-028-021,1,28,21,1113,833
15um-028-022,1,28,22,1113,873
15um-028-023,1,28,23,1113,913
15um-028-024,1,28,24,1113,953
15um-028-025,1,28,25,1113,993
15um-028-026,1,28,26,1113,1033
15um-028-027,1,28,27,1113,1073
15um-028-028,1,28,28,1113,1113
15um-028-029,1,28,29,1113,1153
15um-028-030,1,28,30,1113,1193
15um-028-031,1,28,31,1113,1233
15um-028-032,1,28,32,1113,1273
15um-028-033,1,28,33,1113,1313
15um-028-034,1,28,34,1113,1353
15um-028-035,1,28,35,1113,1393
15um-028-036,1,28,36,1113,1433
15um-028-037,1,28,37,1113,1473
15um-028-038,1,28,38,1113,1513
15um-028-039,1,28,39,1113,1553
15um-028-040,1,28,40,1113,1593
15um-028-041,1,28,41,1113,1633
15um-028-042,1,28,42,1113,1673
15um-028-043,1,28,43,1113,1713
15um-028-044,1,28,44,1113,1753
15um-028-045,1,28,45,1113,1793
15um-028-046,1,28,46,1113,1833
15um-028-047,1,28,47,1113,1873
15um-028-048,1,28,48,1113,1913
15um-028-049,1,28,49,1113,1953
15um-028-050,1,28,50,1113,1993
15um-028-051,1,28,51,1113,2033
15um-028-052,1,28,52,1113,2073
15um-028-053,1,28,53,1113,2113
15um-028-054,1,28,54,1113,2153
15um-028-055,1,28,55,1113,2193
15um-028-056,1,28,56,1113,2233
15um-028-057,1,28,57,1113,2273
15um-028-058,1,28,58,1113,2313
15um-028-059,1,28,59,1113,2353
15um-028-060,1,28,60,1113,2393
15um-028-061,1,28,61,1113,2433
15um-028-062,1,28,62,1113,2473
15um-028-063,1,28,63,1113,2513
15um-028-064,1,28,64,1113,2553
15um-028-065,1,28,65,1113,2593
15um-028-066,1,28,66,1113,2633
15um-028-067,1,28,67,1113,2673
15um-028-068,1,28,68,1113,2713
15um-028-069,1,28,69,1113,2753
15um-028-070,1,28,70,1113,2793
15um-028-071,1,28,71,1113,2833
15um-028-072,1,28,72,1113,2873
15um-028-073,1,28,73,1113,2913
15um-028-074,1,28,74,1113,2953
15um-028-075,1,28,75,1113,2993
15um-028-076,1,28,76,1113,3033
15um-028-077,1,28,77,1113,3073
15um-028-078,1,28,78,1113,3113
15um-028-079,1,28,79,1113,3153
15um-028-080,1,28,80,1113,3193
15um-028-081,1,28,81,1113,3233
15um-028-082,1,28,82,1113,3273
15um-028-083,1,28,83,1113,3313
15um-028-084,1,28,84,1113,3353
15um-028-085,1,28,85,1113,3393
15um-028-086,1,28,86,1113,3433
15um-028-087,1,28,87,1113,3473
15um-028-088,1,28,88,1113,3513
15um-028-089,1,28,89,1113,3553
15um-028-090,1,28,90,1113,3593
15um-028-091,1,28,91,1113,3633
15um-028-092,1,28,92,1113,3673
15um-028-093,1,28,93,1113,3713
15um-028-094,1,28,94,1113,3753
15um-028-095,1,28,95,1113,3793
15um-028-096,1,28,96,1113,3833
15um-029-001,1,29,1,1153,33
15um-029-002,1,29,2,1153,73
15um-029-003,1,29,3,1153,113
15um-029-004,1,29,4,1153,153
15um-029-005,1,29,5,1153,193
15um-029-006,1,29,6,1153,233
15um-029-007,1,29,7,1153,273
15um-029-008,1,29,8,1153,313
15um-029-009,1,29,9,1153,353
15um-029-010,1,29,10,1153,393
15um-029-011,1,29,11,1153,433
15um-029-012,1,29,12,1153,473
15um-029-013,1,29,13,1153,513
15um-029-014,1,29,14,1153,553
15um-029-015,1,29,15,1153,593
15um-029-016,1,29,16,1153,633
15um-029-017,1,29,17,1153,673
15um-029-018,1,29,18,1153,713
15um-029-019,1,29,19,1153,753
15um-029-020,1,29,20,1153,793
15um-029-021,1,29,21,1153,833
15um-029-022,1,29,22,1153,873
15um-029-023,1,29,23,1153,913
15um-029-024,1,29,24,1153,953
15um-029-025,1,29,25,1153,993
15um-029-026,1,29,26,1153,1033
15um-029-027,1,29,27,1153,1073
15um-029-028,1,29,28,1153,1113
15um-029-029,1,29,29,1153,1153
15um-029-030,1,29,30,1153,1193
15um-029-031,1,29,31,1153,1233
15um-029-032,1,29,32,1153,1273
15um-029-033,1,29,33,1153,1313
15um-029-034,1,29,34,1153,1353
15um-029-035,1,29,35,1153,1393
15um-029-036,1,29,36,1153,1433
15um-029-037,1,29,37,1153,1473
15um-029-038,1,29,38,1153,1513
15um-029-039,1,29,39,1153,1553
15um-029-040,1,29,40,1153,1593
15um-029-041,1,29,41,1153,1633
15um-029-042,1,29,42,1153,1673
15um-029-043,1,29,43,1153,1713
15um-029-044,1,29,44,1153,1753
15um-029-045,1,29,45,1153,1793
15um-029-046,1,29,46,1153,1833
