barcode,in_tissue,array_row,array_col,pxl_row_in_fullres,pxl_col_in_fullres
50um-041-057,1,41,57,4075,5675
50um-041-058,1,41,58,4075,5775
50um-041-059,1,41,59,4075,5875
50um-041-060,1,41,60,4075,5975
50um-041-061,1,41,61,4075,6075
50um-041-062,1,41,62,4075,6175
50um-041-063,1,41,63,4075,6275
50um-041-064,1,41,64,4075,6375
50um-042-001,1,42,1,4175,75
50um-042-002,1,42,2,4175,175
50um-042-003,1,42,3,4175,275
50um-042-004,1,42,4,4175,375
50um-042-005,1,42,5,4175,475
50um-042-006,1,42,6,4175,575
50um-042-007,1,42,7,4175,675
50um-042-008,1,42,8,4175,775
50um-042-009,1,42,9,4175,875
50um-042-010,1,42,10,4175,975
50um-042-011,1,42,11,4175,1075
50um-042-012,1,42,12,4175,1175
50um-042-013,1,42,13,4175,1275
50um-042-014,1,42,14,4175,1375
50um-042-015,1,42,15,4175,1475
50um-042-016,1,42,16,4175,1575
50um-042-017,1,42,17,4175,1675
50um-042-018,1,42,18,4175,1775
50um-042-019,1,42,19,4175,1875
50um-042-020,1,42,20,4175,1975
50um-042-021,1,42,21,4175,2075
50um-042-022,1,42,22,4175,2175
50um-042-023,1,42,23,4175,2275
50um-042-024,1,42,24,4175,2375
50um-042-025,1,42,25,4175,2475
50um-042-026,1,42,26,4175,2575
50um-042-027,1,42,27,4175,2675
50um-042-028,1,42,28,4175,2775
50um-042-029,1,42,29,4175,2875
50um-042-030,1,42,30,4175,2975
50um-042-031,1,42,31,4175,3075
50um-042-032,1,42,32,4175,3175
50um-042-033,1,42,33,4175,3275
50um-042-034,1,42,34,4175,3375
50um-042-035,1,42,35,4175,3475
50um-042-036,1,42,36,4175,3575
50um-042-037,1,42,37,4175,3675
50um-042-038,1,42,38,4175,3775
50um-042-039,1,42,39,4175,3875
50um-042-040,1,42,40,4175,3975
50um-042-041,1,42,41,4175,4075
50um-042-042,1,42,42,4175,4175
50um-042-043,1,42,43,4175,4275
50um-042-044,1,42,44,4175,4375
50um-042-045,1,42,45,4175,4475
50um-042-046,1,42,46,4175,4575
50um-042-047,1,42,47,4175,4675
50um-042-048,1,42,48,4175,4775
50um-042-049,1,42,49,4175,4875
50um-042-050,1,42,50,4175,4975
50um-042-051,1,42,51,4175,5075
50um-042-052,1,42,52,4175,5175
50um-042-053,1,42,53,4175,5275
50um-042-054,1,42,54,4175,5375
50um-042-055,1,42,55,4175,5475
50um-042-056,1,42,56,4175,5575
50um-042-057,1,42,57,4175,5675
50um-042-058,1,42,58,4175,5775
50um-042-059,1,42,59,4175,5875
50um-042-060,1,42,60,4175,5975
50um-042-061,1,42,61,4175,6075
50um-042-062,1,42,62,4175,6175
50um-042-063,1,42,63,4175,6275
50um-042-064,1,42,64,4175,6375
50um-043-001,1,43,1,4275,75
50um-043-002,1,43,2,4275,175
50um-043-003,1,43,3,4275,275
50um-043-004,1,43,4,4275,375
50um-043-005,1,43,5,4275,475
50um-043-006,1,43,6,4275,575
50um-043-007,1,43,7,4275,675
50um-043-008,1,43,8,4275,775
50um-043-009,1,43,9,4275,875
50um-043-010,1,43,10,4275,975
50um-043-011,1,43,11,4275,1075
50um-043-012,1,43,12,4275,1175
50um-043-013,1,43,13,4275,1275
50um-043-014,1,43,14,4275,1375
50um-043-015,1,43,15,4275,1475
50um-043-016,1,43,16,4275,1575
50um-043-017,1,43,17,4275,1675
50um-043-018,1,43,18,4275,1775
50um-043-019,1,43,19,4275,1875
50um-043-020,1,43,20,4275,1975
50um-043-021,1,43,21,4275,2075
50um-043-022,1,43,22,4275,2175
50um-043-023,1,43,23,4275,2275
50um-043-024,1,43,24,4275,2375
50um-043-025,1,43,25,4275,2475
50um-043-026,1,43,26,4275,2575
50um-043-027,1,43,27,4275,2675
50um-043-028,1,43,28,4275,2775
50um-043-029,1,43,29,4275,2875
50um-043-030,1,43,30,4275,2975
50um-043-031,1,43,31,4275,3075
50um-043-032,1,43,32,4275,3175
50um-043-033,1,43,33,4275,3275
50um-043-034,1,43,34,4275,3375
50um-043-035,1,43,35,4275,3475
50um-043-036,1,43,36,4275,3575
50um-043-037,1,43,37,4275,3675
50um-043-038,1,43,38,4275,3775
50um-043-039,1,43,39,4275,3875
50um-043-040,1,43,40,4275,3975
50um-043-041,1,43,41,4275,4075
50um-043-042,1,43,42,4275,4175
50um-043-043,1,43,43,4275,4275
50um-043-044,1,43,44,4275,4375
50um-043-045,1,43,45,4275,4475
50um-043-046,1,43,46,4275,4575
50um-043-047,1,43,47,4275,4675
50um-043-048,1,43,48,4275,4775
50um-043-049,1,43,49,4275,4875
50um-043-050,1,43,50,4275,4975
50um-043-051,1,43,51,4275,5075
50um-043-052,1,43,52,4275,5175
50um-043-053,1,43,53,4275,5275
50um-043-054,1,43,54,4275,5375
50um-043-055,1,43,55,4275,5475
50um-043-056,1,43,56,4275,5575
50um-043-057,1,43,57,4275,5675
50um-043-058,1,43,58,4275,5775
50um-043-059,1,43,59,4275,5875
50um-043-060,1,43,60,4275,5975
50um-043-061,1,43,61,4275,6075
50um-043-062,1,43,62,4275,6175
50um-043-063,1,43,63,4275,6275
50um-043-064,1,43,64,4275,6375
50um-044-001,1,44,1,4375,75
50um-044-002,1,44,2,4375,175
50um-044-003,1,44,3,4375,275
50um-044-004,1,44,4,4375,375
50um-044-005,1,44,5,4375,475
50um-044-006,1,44,6,4375,575
50um-044-007,1,44,7,4375,675
50um-044-008,1,44,8,4375,775
50um-044-009,1,44,9,4375,875
50um-044-010,1,44,10,4375,975
50um-044-011,1,44,11,4375,1075
50um-044-012,1,44,12,4375,1175
50um-044-013,1,44,13,4375,1275
50um-044-014,1,44,14,4375,1375
50um-044-015,1,44,15,4375,1475
50um-044-016,1,44,16,4375,1575
50um-044-017,1,44,17,4375,1675
50um-044-018,1,44,18,4375,1775
50um-044-019,1,44,19,4375,1875
50um-044-020,1,44,20,4375,1975
50um-044-021,1,44,21,4375,2075
50um-044-022,1,44,22,4375,2175
50um-044-023,1,44,23,4375,2275
50um-044-024,1,44,24,4375,2375
50um-044-025,1,44,25,4375,2475
50um-044-026,1,44,26,4375,2575
50um-044-027,1,44,27,4375,2675
50um-044-028,1,44,28,4375,2775
50um-044-029,1,44,29,4375,2875
50um-044-030,1,44,30,4375,2975
50um-044-031,1,44,31,4375,3075
50um-044-032,1,44,32,4375,3175
50um-044-033,1,44,33,4375,3275
50um-044-034,1,44,34,4375,3375
50um-044-035,1,44,35,4375,3475
50um-044-036,1,44,36,4375,3575
50um-044-037,1,44,37,4375,3675
50um-044-038,1,44,38,4375,3775
50um-044-039,1,44,39,4375,3875
50um-044-040,1,44,40,4375,3975
50um-044-041,1,44,41,4375,4075
50um-044-042,1,44,42,4375,4175
50um-044-043,1,44,43,4375,4275
50um-044-044,1,44,44,4375,4375
50um-044-045,1,44,45,4375,4475
50um-044-046,1,44,46,4375,4575
50um-044-047,1,44,47,4375,4675
50um-044-048,1,44,48,4375,4775
50um-044-049,1,44,49,4375,4875
50um-044-050,1,44,50,4375,4975
50um-044-051,1,44,51,4375,5075
50um-044-052,1,44,52,4375,5175
50um-044-053,1,44,53,4375,5275
50um-044-054,1,44,54,4375,5375
50um-044-055,1,44,55,4375,5475
50um-044-056,1,44,56,4375,5575
50um-044-057,1,44,57,4375,5675
50um-044-058,1,44,58,4375,5775
50um-044-059,1,44,59,4375,5875
50um-044-060,1,44,60,4375,5975
50um-044-061,1,44,61,4375,6075
50um-044-062,1,44,62,4375,6175
50um-044-063,1,44,63,4375,6275
50um-044-064,1,44,64,4375,6375
50um-045-001,1,45,1,4475,75
50um-045-002,1,45,2,4475,175
50um-045-003,1,45,3,4475,275
50um-045-004,1,45,4,4475,375
50um-045-005,1,45,5,4475,475
50um-045-006,1,45,6,4475,575
50um-045-007,1,45,7,4475,675
50um-045-008,1,45,8,4475,775
50um-045-009,1,45,9,4475,875
50um-045-010,1,45,10,4475,975
50um-045-011,1,45,11,4475,1075
50um-045-012,1,45,12,4475,1175
50um-045-013,1,45,13,4475,1275
50um-045-014,1,45,14,4475,1375
50um-045-015,1,45,15,4475,1475
50um-045-016,1,45,16,4475,1575
50um-045-017,1,45,17,4475,1675
50um-045-018,1,45,18,4475,1775
50um-045-019,1,45,19,4475,1875
50um-045-020,1,45,20,4475,1975
50um-045-021,1,45,21,4475,2075
50um-045-022,1,45,22,4475,2175
50um-045-023,1,45,23,4475,2275
50um-045-024,1,45,24,4475,2375
50um-045-025,1,45,25,4475,2475
50um-045-026,1,45,26,4475,2575
50um-045-027,1,45,27,4475,2675
50um-045-028,1,45,28,4475,2775
50um-045-029,1,45,29,4475,2875
50um-045-030,1,45,30,4475,2975
50um-045-031,1,45,31,4475,3075
50um-045-032,1,45,32,4475,3175
50um-045-033,1,45,33,4475,3275
50um-045-034,1,45,34,4475,3375
50um-045-035,1,45,35,4475,3475
50um-045-036,1,45,36,4475,3575
50um-045-037,1,45,37,4475,3675
50um-045-038,1,45,38,4475,3775
50um-045-039,1,45,39,4475,3875
50um-045-040,1,45,40,4475,3975
50um-045-041,1,45,41,4475,4075
50um-045-042,1,45,42,4475,4175
50um-045-043,1,45,43,4475,4275
50um-045-044,1,45,44,4475,4375
50um-045-045,1,45,45,4475,4475
50um-045-046,1,45,46,4475,4575
50um-045-047,1,45,47,4475,4675
50um-045-048,1,45,48,4475,4775
50um-045-049,1,45,49,4475,4875
50um-045-050,1,45,50,4475,4975
50um-045-051,1,45,51,4475,5075
50um-045-052,1,45,52,4475,5175
50um-045-053,1,45,53,4475,5275
50um-045-054,1,45,54,4475,5375
50um-045-055,1,45,55,4475,5475
50um-045-056,1,45,56,4475,5575
50um-045-057,1,45,57,4475,5675
50um-045-058,1,45,58,4475,5775
50um-045-059,1,45,59,4475,5875
50um-045-060,1,45,60,4475,5975
50um-045-061,1,45,61,4475,6075
50um-045-062,1,45,62,4475,6175
50um-045-063,1,45,63,4475,6275
50um-045-064,1,45,64,4475,6375
50um-046-001,1,46,1,4575,75
50um-046-002,1,46,2,4575,175
50um-046-003,1,46,3,4575,275
50um-046-004,1,46,4,4575,375
50um-046-005,1,46,5,4575,475
50um-046-006,1,46,6,4575,575
50um-046-007,1,46,7,4575,675
50um-046-008,1,46,8,4575,775
50um-046-009,1,46,9,4575,875
50um-046-010,1,46,10,4575,975
50um-046-011,1,46,11,4575,1075
50um-046-012,1,46,12,4575,1175
50um-046-013,1,46,13,4575,1275
50um-046-014,1,46,14,4575,1375
50um-046-015,1,46,15,4575,1475
50um-046-016,1,46,16,4575,1575
50um-046-017,1,46,17,4575,1675
50um-046-018,1,46,18,4575,1775
50um-046-019,1,46,19,4575,1875
50um-046-020,1,46,20,4575,1975
50um-046-021,1,46,21,4575,2075
50um-046-022,1,46,22,4575,2175
50um-046-023,1,46,23,4575,2275
50um-046-024,1,46,24,4575,2375
50um-046-025,1,46,25,4575,2475
50um-046-026,1,46,26,4575,2575
50um-046-027,1,46,27,4575,2675
50um-046-028,1,46,28,4575,2775
50um-046-029,1,46,29,4575,2875
50um-046-030,1,46,30,4575,2975
50um-046-031,1,46,31,4575,3075
50um-046-032,1,46,32,4575,3175
50um-046-033,1,46,33,4575,3275
50um-046-034,1,46,34,4575,3375
50um-046-035,1,46,35,4575,3475
50um-046-036,1,46,36,4575,3575
50um-046-037,1,46,37,4575,3675
50um-046-038,1,46,38,4575,3775
50um-046-039,1,46,39,4575,3875
50um-046-040,1,46,40,4575,3975
50um-046-041,1,46,41,4575,4075
50um-046-042,1,46,42,4575,4175
50um-046-043,1,46,43,4575,4275
50um-046-044,1,46,44,4575,4375
50um-046-045,1,46,45,4575,4475
50um-046-046,1,46,46,4575,4575
50um-046-047,1,46,47,4575,4675
50um-046-048,1,46,48,4575,4775
50um-046-049,1,46,49,4575,4875
50um-046-050,1,46,50,4575,4975
50um-046-051,1,46,51,4575,5075
50um-046-052,1,46,52,4575,5175
50um-046-053,1,46,53,4575,5275
50um-046-054,1,46,54,4575,5375
50um-046-055,1,46,55,4575,5475
50um-046-056,1,46,56,4575,5575
50um-046-057,1,46,57,4575,5675
50um-046-058,1,46,58,4575,5775
50um-046-059,1,46,59,4575,5875
50um-046-060,1,46,60,4575,5975
50um-046-061,1,46,61,4575,6075
50um-046-062,1,46,62,4575,6175
50um-046-063,1,46,63,4575,6275
50um-046-064,1,46,64,4575,6375
50um-047-001,1,47,1,4675,75
50um-047-002,1,47,2,4675,175
50um-047-003,1,47,3,4675,275
50um-047-004,1,47,4,4675,375
50um-047-005,1,47,5,4675,475
50um-047-006,1,47,6,4675,575
50um-047-007,1,47,7,4675,675
50um-047-008,1,47,8,4675,775
50um-047-009,1,47,9,4675,875
50um-047-010,1,47,10,4675,975
50um-047-011,1,47,11,4675,1075
50um-047-012,1,47,12,4675,1175
50um-047-013,1,47,13,4675,1275
50um-047-014,1,47,14,4675,1375
50um-047-015,1,47,15,4675,1475
50um-047-016,1,47,16,4675,1575
50um-047-017,1,47,17,4675,1675
50um-047-018,1,47,18,4675,1775
50um-047-019,1,47,19,4675,1875
50um-047-020,1,47,20,4675,1975
50um-047-021,1,47,21,4675,2075
50um-047-022,1,47,22,4675,2175
50um-047-023,1,47,23,4675,2275
50um-047-024,1,47,24,4675,2375
50um-047-025,1,47,25,4675,2475
50um-047-026,1,47,26,4675,2575
50um-047-027,1,47,27,4675,2675
50um-047-028,1,47,28,4675,2775
50um-047-029,1,47,29,4675,2875
50um-047-030,1,47,30,4675,2975
50um-047-031,1,47,31,4675,3075
50um-047-032,1,47,32,4675,3175
50um-047-033,1,47,33,4675,3275
50um-047-034,1,47,34,4675,3375
50um-047-035,1,47,35,4675,3475
50um-047-036,1,47,36,4675,3575
50um-047-037,1,47,37,4675,3675
50um-047-038,1,47,38,4675,3775
50um-047-039,1,47,39,4675,3875
50um-047-040,1,47,40,4675,3975
50um-047-041,1,47,41,4675,4075
50um-047-042,1,47,42,4675,4175
50um-047-043,1,47,43,4675,4275
50um-047-044,1,47,44,4675,4375
50um-047-045,1,47,45,4675,4475
50um-047-046,1,47,46,4675,4575
50um-047-047,1,47,47,4675,4675
50um-047-048,1,47,48,4675,4775
50um-047-049,1,47,49,4675,4875
50um-047-050,1,47,50,4675,4975
50um-047-051,1,47,51,4675,5075
50um-047-052,1,47,52,4675,5175
50um-047-053,1,47,53,4675,5275
50um-047-054,1,47,54,4675,5375
50um-047-055,1,47,55,4675,5475
50um-047-056,1,47,56,4675,5575
50um-047-057,1,47,57,4675,5675
50um-047-058,1,47,58,4675,5775
50um-047-059,1,47,59,4675,5875
50um-047-060,1,47,60,4675,5975
50um-047-061,1,47,61,4675,6075
50um-047-062,1,47,62,4675,6175
50um-047-063,1,47,63,4675,6275
50um-047-064,1,47,64,4675,6375
50um-048-001,1,48,1,4775,75
50um-048-002,1,48,2,4775,175
50um-048-003,1,48,3,4775,275
50um-048-004,1,48,4,4775,375
50um-048-005,1,48,5,4775,475
50um-048-006,1,48,6,4775,575
50um-048-007,1,48,7,4775,675
50um-048-008,1,48,8,4775,775
50um-048-009,1,48,9,4775,875
50um-048-010,1,48,10,4775,975
50um-048-011,1,48,11,4775,1075
50um-048-012,1,48,12,4775,1175
50um-048-013,1,48,13,4775,1275
50um-048-014,1,48,14,4775,1375
50um-048-015,1,48,15,4775,1475
50um-048-016,1,48,16,4775,1575
50um-048-017,1,48,17,4775,1675
50um-048-018,1,48,18,4775,1775
50um-048-019,1,48,19,4775,1875
50um-048-020,1,48,20,4775,1975
50um-048-021,1,48,21,4775,2075
50um-048-022,1,48,22,4775,2175
50um-048-023,1,48,23,4775,2275
50um-048-024,1,48,24,4775,2375
50um-048-025,1,48,25,4775,2475
50um-048-026,1,48,26,4775,2575
50um-048-027,1,48,27,4775,2675
50um-048-028,1,48,28,4775,2775
50um-048-029,1,48,29,4775,2875
50um-048-030,1,48,30,4775,2975
50um-048-031,1,48,31,4775,3075
50um-048-032,1,48,32,4775,3175
50um-048-033,1,48,33,4775,3275
50um-048-034,1,48,34,4775,3375
50um-048-035,1,48,35,4775,3475
50um-048-036,1,48,36,4775,3575
50um-048-037,1,48,37,4775,3675
50um-048-038,1,48,38,4775,3775
50um-048-039,1,48,39,4775,3875
50um-048-040,1,48,40,4775,3975
50um-048-041,1,48,41,4775,4075
50um-048-042,1,48,42,4775,4175
50um-048-043,1,48,43,4775,4275
50um-048-044,1,48,44,4775,4375
50um-048-045,1,48,45,4775,4475
50um-048-046,1,48,46,4775,4575
50um-048-047,1,48,47,4775,4675
50um-048-048,1,48,48,4775,4775
50um-048-049,1,48,49,4775,4875
50um-048-050,1,48,50,4775,4975
50um-048-051,1,48,51,4775,5075
50um-048-052,1,48,52,4775,5175
50um-048-053,1,48,53,4775,5275
50um-048-054,1,48,54,4775,5375
50um-048-055,1,48,55,4775,5475
50um-048-056,1,48,56,4775,5575
50um-048-057,1,48,57,4775,5675
50um-048-058,1,48,58,4775,5775
50um-048-059,1,48,59,4775,5875
50um-048-060,1,48,60,4775,5975
50um-048-061,1,48,61,4775,6075
50um-048-062,1,48,62,4775,6175
50um-048-063,1,48,63,4775,6275
50um-048-064,1,48,64,4775,6375
50um-049-001,1,49,1,4875,75
50um-049-002,1,49,2,4875,175
50um-049-003,1,49,3,4875,275
50um-049-004,1,49,4,4875,375
50um-049-005,1,49,5,4875,475
50um-049-006,1,49,6,4875,575
50um-049-007,1,49,7,4875,675
50um-049-008,1,49,8,4875,775
50um-049-009,1,49,9,4875,875
50um-049-010,1,49,10,4875,975
50um-049-011,1,49,11,4875,1075
50um-049-012,1,49,12,4875,1175
50um-049-013,1,49,13,4875,1275
50um-049-014,1,49,14,4875,1375
50um-049-015,1,49,15,4875,1475
50um-049-016,1,49,16,4875,1575
50um-049-017,1,49,17,4875,1675
50um-049-018,1,49,18,4875,1775
50um-049-019,1,49,19,4875,1875
50um-049-020,1,49,20,4875,1975
50um-049-021,1,49,21,4875,2075
50um-049-022,1,49,22,4875,2175
50um-049-023,1,49,23,4875,2275
50um-049-024,1,49,24,4875,2375
50um-049-025,1,49,25,4875,2475
50um-049-026,1,49,26,4875,2575
50um-049-027,1,49,27,4875,2675
50um-049-028,1,49,28,4875,2775
50um-049-029,1,49,29,4875,2875
50um-049-030,1,49,30,4875,2975
50um-049-031,1,49,31,4875,3075
50um-049-032,1,49,32,4875,3175
50um-049-033,1,49,33,4875,3275
50um-049-034,1,49,34,4875,3375
50um-049-035,1,49,35,4875,3475
50um-049-036,1,49,36,4875,3575
50um-049-037,1,49,37,4875,3675
50um-049-038,1,49,38,4875,3775
50um-049-039,1,49,39,4875,3875
50um-049-040,1,49,40,4875,3975
50um-049-041,1,49,41,4875,4075
50um-049-042,1,49,42,4875,4175
50um-049-043,1,49,43,4875,4275
50um-049-044,1,49,44,4875,4375
50um-049-045,1,49,45,4875,4475
50um-049-046,1,49,46,4875,4575
50um-049-047,1,49,47,4875,4675
50um-049-048,1,49,48,4875,4775
50um-049-049,1,49,49,4875,4875
50um-049-050,1,49,50,4875,4975
50um-049-051,1,49,51,4875,5075
50um-049-052,1,49,52,4875,5175
50um-049-053,1,49,53,4875,5275
50um-049-054,1,49,54,4875,5375
50um-049-055,1,49,55,4875,5475
50um-049-056,1,49,56,4875,5575
50um-049-057,1,49,57,4875,5675
50um-049-058,1,49,58,4875,5775
50um-049-059,1,49,59,4875,5875
50um-049-060,1,49,60,4875,5975
50um-049-061,1,49,61,4875,6075
50um-049-062,1,49,62,4875,6175
50um-049-063,1,49,63,4875,6275
50um-049-064,1,49,64,4875,6375
50um-050-001,1,50,1,4975,75
50um-050-002,1,50,2,4975,175
50um-050-003,1,50,3,4975,275
50um-050-004,1,50,4,4975,375
50um-050-005,1,50,5,4975,475
50um-050-006,1,50,6,4975,575
50um-050-007,1,50,7,4975,675
50um-050-008,1,50,8,4975,775
50um-050-009,1,50,9,4975,875
50um-050-010,1,50,10,4975,975
50um-050-011,1,50,11,4975,1075
50um-050-012,1,50,12,4975,1175
50um-050-013,1,50,13,4975,1275
50um-050-014,1,50,14,4975,1375
50um-050-015,1,50,15,4975,1475
50um-050-016,1,50,16,4975,1575
50um-050-017,1,50,17,4975,1675
50um-050-018,1,50,18,4975,1775
50um-050-019,1,50,19,4975,1875
50um-050-020,1,50,20,4975,1975
50um-050-021,1,50,21,4975,2075
50um-050-022,1,50,22,4975,2175
50um-050-023,1,50,23,4975,2275
50um-050-024,1,50,24,4975,2375
50um-050-025,1,50,25,4975,2475
50um-050-026,1,50,26,4975,2575
50um-050-027,1,50,27,4975,2675
50um-050-028,1,50,28,4975,2775
50um-050-029,1,50,29,4975,2875
50um-050-030,1,50,30,4975,2975
50um-050-031,1,50,31,4975,3075
50um-050-032,1,50,32,4975,3175
50um-050-033,1,50,33,4975,3275
50um-050-034,1,50,34,4975,3375
50um-050-035,1,50,35,4975,3475
50um-050-036,1,50,36,4975,3575
50um-050-037,1,50,37,4975,3675
50um-050-038,1,50,38,4975,3775
50um-050-039,1,50,39,4975,3875
50um-050-040,1,50,40,4975,3975
50um-050-041,1,50,41,4975,4075
50um-050-042,1,50,42,4975,4175
50um-050-043,1,50,43,4975,4275
50um-050-044,1,50,44,4975,4375
50um-050-045,1,50,45,4975,4475
50um-050-046,1,50,46,4975,4575
50um-050-047,1,50,47,4975,4675
50um-050-048,1,50,48,4975,4775
50um-050-049,1,50,49,4975,4875
50um-050-050,1,50,50,4975,4975
50um-050-051,1,50,51,4975,5075
50um-050-052,1,50,52,4975,5175
50um-050-053,1,50,53,4975,5275
50um-050-054,1,50,54,4975,5375
50um-050-055,1,50,55,4975,5475
50um-050-056,1,50,56,4975,5575
50um-050-057,1,50,57,4975,5675
50um-050-058,1,50,58,4975,5775
50um-050-059,1,50,59,4975,5875
50um-050-060,1,50,60,4975,5975
50um-050-061,1,50,61,4975,6075
50um-050-062,1,50,62,4975,6175
50um-050-063,1,50,63,4975,6275
50um-050-064,1,50,64,4975,6375
50um-051-001,1,51,1,5075,75
50um-051-002,1,51,2,5075,175
50um-051-003,1,51,3,5075,275
50um-051-004,1,51,4,5075,375
50um-051-005,1,51,5,5075,475
50um-051-006,1,51,6,5075,575
50um-051-007,1,51,7,5075,675
50um-051-008,1,51,8,5075,775
50um-051-009,1,51,9,5075,875
50um-051-010,1,51,10,5075,975
50um-051-011,1,51,11,5075,1075
50um-051-012,1,51,12,5075,1175
50um-051-013,1,51,13,5075,1275
50um-051-014,1,51,14,5075,1375
50um-051-015,1,51,15,5075,1475
50um-051-016,1,51,16,5075,1575
50um-051-017,1,51,17,5075,1675
50um-051-018,1,51,18,5075,1775
50um-051-019,1,51,19,5075,1875
50um-051-020,1,51,20,5075,1975
50um-051-021,1,51,21,5075,2075
50um-051-022,1,51,22,5075,2175
50um-051-023,1,51,23,5075,2275
50um-051-024,1,51,24,5075,2375
50um-051-025,1,51,25,5075,2475
50um-051-026,1,51,26,5075,2575
50um-051-027,1,51,27,5075,2675
50um-051-028,1,51,28,5075,2775
50um-051-029,1,51,29,5075,2875
50um-051-030,1,51,30,5075,2975
50um-051-031,1,51,31,5075,3075
50um-051-032,1,51,32,5075,3175
50um-051-033,1,51,33,5075,3275
50um-051-034,1,51,34,5075,3375
50um-051-035,1,51,35,5075,3475
50um-051-036,1,51,36,5075,3575
50um-051-037,1,51,37,5075,3675
50um-051-038,1,51,38,5075,3775
50um-051-039,1,51,39,5075,3875
50um-051-040,1,51,40,5075,3975
50um-051-041,1,51,41,5075,4075
50um-051-042,1,51,42,5075,4175
50um-051-043,1,51,43,5075,4275
50um-051-044,1,51,44,5075,4375
50um-051-045,1,51,45,5075,4475
50um-051-046,1,51,46,5075,4575
50um-051-047,1,51,47,5075,4675
50um-051-048,1,51,48,5075,4775
50um-051-049,1,51,49,5075,4875
50um-051-050,1,51,50,5075,4975
50um-051-051,1,51,51,5075,5075
50um-051-052,1,51,52,5075,5175
50um-051-053,1,51,53,5075,5275
50um-051-054,1,51,54,5075,5375
50um-051-055,1,51,55,5075,5475
50um-051-056,1,51,56,5075,5575
50um-051-057,1,51,57,5075,5675
50um-051-058,1,51,58,5075,5775
50um-051-059,1,51,59,5075,5875
50um-051-060,1,51,60,5075,5975
50um-051-061,1,51,61,5075,6075
50um-051-062,1,51,62,5075,6175
50um-051-063,1,51,63,5075,6275
50um-051-064,1,51,64,5075,6375
50um-052-001,1,52,1,5175,75
50um-052-002,1,52,2,5175,175
50um-052-003,1,52,3,5175,275
50um-052-004,1,52,4,5175,375
50um-052-005,1,52,5,5175,475
50um-052-006,1,52,6,5175,575
50um-052-007,1,52,7,5175,675
50um-052-008,1,52,8,5175,775
50um-052-009,1,52,9,5175,875
50um-052-010,1,52,10,5175,975
50um-052-011,1,52,11,5175,1075
50um-052-012,1,52,12,5175,1175
50um-052-013,1,52,13,5175,1275
50um-052-014,1,52,14,5175,1375
50um-052-015,1,52,15,5175,1475
50um-052-016,1,52,16,5175,1575
50um-052-017,1,52,17,5175,1675
50um-052-018,1,52,18,5175,1775
50um-052-019,1,52,19,5175,1875
50um-052-020,1,52,20,5175,1975
50um-052-021,1,52,21,5175,2075
50um-052-022,1,52,22,5175,2175
50um-052-023,1,52,23,5175,2275
50um-052-024,1,52,24,5175,2375
50um-052-025,1,52,25,5175,2475
50um-052-026,1,52,26,5175,2575
50um-052-027,1,52,27,5175,2675
50um-052-028,1,52,28,5175,2775
50um-052-029,1,52,29,5175,2875
50um-052-030,1,52,30,5175,2975
50um-052-031,1,52,31,5175,3075
50um-052-032,1,52,32,5175,3175
50um-052-033,1,52,33,5175,3275
50um-052-034,1,52,34,5175,3375
50um-052-035,1,52,35,5175,3475
50um-052-036,1,52,36,5175,3575
50um-052-037,1,52,37,5175,3675
50um-052-038,1,52,38,5175,3775
50um-052-039,1,52,39,5175,3875
50um-052-040,1,52,40,5175,3975
50um-052-041,1,52,41,5175,4075
50um-052-042,1,52,42,5175,4175
50um-052-043,1,52,43,5175,4275
50um-052-044,1,52,44,5175,4375
50um-052-045,1,52,45,5175,4475
50um-052-046,1,52,46,5175,4575
50um-052-047,1,52,47,5175,4675
50um-052-048,1,52,48,5175,4775
50um-052-049,1,52,49,5175,4875
50um-052-050,1,52,50,5175,4975
50um-052-051,1,52,51,5175,5075
50um-052-052,1,52,52,5175,5175
50um-052-053,1,52,53,5175,5275
50um-052-054,1,52,54,5175,5375
50um-052-055,1,52,55,5175,5475
50um-052-056,1,52,56,5175,5575
50um-052-057,1,52,57,5175,5675
50um-052-058,1,52,58,5175,5775
50um-052-059,1,52,59,5175,5875
50um-052-060,1,52,60,5175,5975
50um-052-061,1,52,61,5175,6075
50um-052-062,1,52,62,5175,6175
50um-052-063,1,52,63,5175,6275
50um-052-064,1,52,64,5175,6375
50um-053-001,1,53,1,5275,75
50um-053-002,1,53,2,5275,175
50um-053-003,1,53,3,5275,275
50um-053-004,1,53,4,5275,375
50um-053-005,1,53,5,5275,475
50um-053-006,1,53,6,5275,575
50um-053-007,1,53,7,5275,675
50um-053-008,1,53,8,5275,775
50um-053-009,1,53,9,5275,875
50um-053-010,1,53,10,5275,975
50um-053-011,1,53,11,5275,1075
50um-053-012,1,53,12,5275,1175
50um-053-013,1,53,13,5275,1275
50um-053-014,1,53,14,5275,1375
50um-053-015,1,53,15,5275,1475
50um-053-016,1,53,16,5275,1575
50um-053-017,1,53,17,5275,1675
50um-053-018,1,53,18,5275,1775
50um-053-019,1,53,19,5275,1875
50um-053-020,1,53,20,5275,1975
50um-053-021,1,53,21,5275,2075
50um-053-022,1,53,22,5275,2175
50um-053-023,1,53,23,5275,2275
50um-053-024,1,53,24,5275,2375
50um-053-025,1,53,25,5275,2475
50um-053-026,1,53,26,5275,2575
50um-053-027,1,53,27,5275,2675
50um-053-028,1,53,28,5275,2775
